source_sitemap,source_url,status,target,locale,reason
"product-sitemap.xml","https://www.petroni.hr/en/product/spremnik-za-vodu-uni-74-lit-13x55x104cm/","308","/product/spremnik-za-vodu-uni-74-lit-13x55x104cm?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/retrovizor-dodatni-huckepack-3-par/","308","/product/retrovizor-dodatni-huckepack-3-par","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/retrovizor-dodatni-huckepack-3-par/","308","/product/retrovizor-dodatni-huckepack-3-par?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/gas-level-check-dometic-gc100/","308","/product/gas-level-check-dometic-gc100","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/gas-level-check-dometic-gc100/","308","/product/gas-level-check-dometic-gc100?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/zavjese-remis-bocne-za-renault-master-4-2010/","308","/product/zavjese-remis-bocne-za-renault-master-4-2010","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/zavjese-remis-bocne-za-renault-master-4-2010/","308","/product/zavjese-remis-bocne-za-renault-master-4-2010?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/pumpa-za-vodu-12v-comet-10-lit-min/","308","/product/pumpa-za-vodu-12v-comet-10-lit-min","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/pumpa-za-vodu-12v-comet-10-lit-min/","308","/product/pumpa-za-vodu-12v-comet-10-lit-min?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/tenda-thule-6002-35m-srebrena-al-grey/","308","/product/tenda-thule-6002-3-5m-srebrena-al-grey","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/tenda-thule-6002-35m-srebrena-al-grey/","308","/product/tenda-thule-6002-3-5m-srebrena-al-grey?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/nivelatori-froli-par/","308","/product/nivelatori-froli-par","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/nivelatori-froli-par/","308","/product/nivelatori-froli-par?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/konzola-okretna-za-prednje-sjedalo-vozaca-za-fiat-ducato-06/","308","/product/konzola-okretna-za-prednje-sjedalo-vozaca-za-fiat-ducato-06","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/konzola-okretna-za-prednje-sjedalo-vozaca-za-fiat-ducato-06/","308","/product/konzola-okretna-za-prednje-sjedalo-vozaca-za-fiat-ducato-06?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/hladnjak-dometic-rc10-4t-70-crni-kompresor/","308","/product/hladnjak-dometic-rc10-4t-70-crni-kompresor","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/hladnjak-dometic-rc10-4t-70-crni-kompresor/","308","/product/hladnjak-dometic-rc10-4t-70-crni-kompresor?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/profil-za-brtvljenje-izreza-za-prozore/","308","/product/profil-za-brtvljenje-izreza-za-prozore","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/profil-za-brtvljenje-izreza-za-prozore/","308","/product/profil-za-brtvljenje-izreza-za-prozore?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/termozastita-prednjeg-stakla-vanjska-iveco-daily-06-14/","308","/product/termozastita-kabine-vanjska-iveco-daily-06-14","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/termozastita-prednjeg-stakla-vanjska-iveco-daily-06-14/","308","/product/termozastita-kabine-vanjska-iveco-daily-06-14?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/grlo-naljevno-za-vodu-bijelo-fi-35/","308","/product/grlo-naljevno-za-vodu-bijelo-fi-35","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/grlo-naljevno-za-vodu-bijelo-fi-35/","308","/product/grlo-naljevno-za-vodu-bijelo-fi-35?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/glava-push-bravice-mini-fi-16-mat-nichel/","308","/product/glava-push-bravice-mini-fi-16-mat-nichel","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/glava-push-bravice-mini-fi-16-mat-nichel/","308","/product/glava-push-bravice-mini-fi-16-mat-nichel?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/en/product/brava-ulaznih-vrata-za-kamp-vozila-fap-160x95mm/","308","/product/brava-ulaznih-vrata-za-kamp-vozila-fap-160x95mm?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/zakacka-za-rolo-zavjesu-seitz-st-typ-bez/","308","/product/zakacka-za-rolo-zavjesu-seitz-st-typ-bez","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/zakacka-za-rolo-zavjesu-seitz-st-typ-bez/","308","/product/zakacka-za-rolo-zavjesu-seitz-st-typ-bez?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/zakacka-za-rolo-zavjesu-seitz-st-typ-bijela/","308","/product/zakacka-za-rolo-zavjesu-seitz-st-typ-bijela","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/zakacka-za-rolo-zavjesu-seitz-st-typ-bijela/","308","/product/zakacka-za-rolo-zavjesu-seitz-st-typ-bijela?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/pumpa-za-vodu-lilie-12v-21bar-106-lit/","308","/product/pumpa-za-vodu-lilie-12v-2-1bar-10-6-lit","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/pumpa-za-vodu-lilie-12v-21bar-106-lit/","308","/product/pumpa-za-vodu-lilie-12v-2-1bar-10-6-lit?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/ocjedivac-za-posude/","308","/product/ocjedivac-za-posude","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/ocjedivac-za-posude/","308","/product/ocjedivac-za-posude?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/kabel-produzni-12v-3-metra/","308","/product/kabel-produzni-12v-3-metra","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/kabel-produzni-12v-3-metra/","308","/product/kabel-produzni-12v-3-metra?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/stop-svjetlo-led-rimor-trece-350x20x15mm/","308","/product/stop-svjetlo-led-rimor-trece-350x20x15mm","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/stop-svjetlo-led-rimor-trece-350x20x15mm/","308","/product/stop-svjetlo-led-rimor-trece-350x20x15mm?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/osigurac-megaval-200a-plavi/","308","/product/osigurac-megaval-200a-plavi","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/osigurac-megaval-200a-plavi/","308","/product/osigurac-megaval-200a-plavi?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/osigurac-megaval-150a-narancasti/","308","/product/osigurac-megaval-150a-narancasti","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/osigurac-megaval-150a-narancasti/","308","/product/osigurac-megaval-150a-narancasti?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/osigurac-maxival-100a-ljubicasti/","308","/product/osigurac-maxival-100a-ljubicasti","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/osigurac-maxival-100a-ljubicasti/","308","/product/osigurac-maxival-100a-ljubicasti?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/osigurac-maxival-80a-prozirni/","308","/product/osigurac-maxival-80a-prozirni","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/osigurac-maxival-80a-prozirni/","308","/product/osigurac-maxival-80a-prozirni?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/osigurac-maxival-70a-bez/","308","/product/osigurac-maxival-70a-bez","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/osigurac-maxival-70a-bez/","308","/product/osigurac-maxival-70a-bez?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/osigurac-maxival-60a-plavi/","308","/product/osigurac-maxival-60a-plavi","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/osigurac-maxival-60a-plavi/","308","/product/osigurac-maxival-60a-plavi?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/osigurac-maxival-40a-narancasti/","308","/product/osigurac-maxival-40a-narancasti","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/osigurac-maxival-40a-narancasti/","308","/product/osigurac-maxival-40a-narancasti?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/osugurac-maxival-20a-zuti/","308","/product/osigurac-maxival-20a-zuti","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/osugurac-maxival-20a-zuti/","308","/product/osigurac-maxival-20a-zuti?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/bravica-vrata-kupaone-push-bijela-sa-kukicama/","308","/product/bravica-vrata-kupaone-push-bijela-sa-kukicama","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/bravica-vrata-kupaone-push-bijela-sa-kukicama/","308","/product/bravica-vrata-kupaone-push-bijela-sa-kukicama?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/bravica-vrata-kupaone-push-smeda-sa-kukicama/","308","/product/bravica-vrata-kupaone-push-smeda-sa-kukicama","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/bravica-vrata-kupaone-push-smeda-sa-kukicama/","308","/product/bravica-vrata-kupaone-push-smeda-sa-kukicama?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/drzac-stola-police-preklopni-445mm/","308","/product/drzac-stola-police-preklopni-445mm","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/drzac-stola-police-preklopni-445mm/","308","/product/drzac-stola-police-preklopni-445mm?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/drzac-granicnik-za-vrata-gumeni/","308","/product/drzac-granicnik-za-vrata-gumeni","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/drzac-granicnik-za-vrata-gumeni/","308","/product/drzac-granicnik-za-vrata-gumeni?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/kutija-zastitna-za-spoj-priklucka-cee-schuko/","308","/product/kutija-zastitna-za-spoj-priklucka-cee-schuko","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/kutija-zastitna-za-spoj-priklucka-cee-schuko/","308","/product/kutija-zastitna-za-spoj-priklucka-cee-schuko?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/hladnjak-prijenosni-dometic-cf11-105-lita/","308","/product/hladnjak-prijenosni-dometic-cf11-10-5-lita","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/hladnjak-prijenosni-dometic-cf11-105-lita/","308","/product/hladnjak-prijenosni-dometic-cf11-10-5-lita?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/kuciste-osiguraca-bf1/","308","/product/kuciste-osiguraca-bf1","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/kuciste-osiguraca-bf1/","308","/product/kuciste-osiguraca-bf1?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/relej-70a-12v/","308","/product/relej-70a-12v","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/relej-70a-12v/","308","/product/relej-70a-12v?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/pokrov-zastititni-za-bicikle-2-3-kom46/","308","/product/pokrov-zastititni-za-bicikle-2-3-kom","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/pokrov-zastititni-za-bicikle-2-3-kom46/","308","/product/pokrov-zastititni-za-bicikle-2-3-kom?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/svjetlo-zadnje-rimor-katamarano-xgp-ahorn-desno/","308","/product/svjetlo-zadnje-rimor-katamarano-xgo-ahorn-desno","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/svjetlo-zadnje-rimor-katamarano-xgp-ahorn-desno/","308","/product/svjetlo-zadnje-rimor-katamarano-xgo-ahorn-desno?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/svjetlo-zadnje-rimor-katamarano-xgp-ahorn-lijevo/","308","/product/svjetlo-zadnje-rimor-katamarano-xgo-ahorn-lijevo","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/svjetlo-zadnje-rimor-katamarano-xgp-ahorn-lijevo/","308","/product/svjetlo-zadnje-rimor-katamarano-xgo-ahorn-lijevo?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/senzor-co-za-detektor-plina-carbest-gascube-twin/","308","/product/senzor-co-za-detektor-plina-carbest-gascube-twin","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/senzor-co-za-detektor-plina-carbest-gascube-twin/","308","/product/senzor-co-za-detektor-plina-carbest-gascube-twin?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/hladnjak-prijenosni-kompresorski-carbest-35-litara-12v-24v/","308","/product/hladnjak-prijenosni-kompresorski-carbest-35-litara-12v-24v","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/hladnjak-prijenosni-kompresorski-carbest-35-litara-12v-24v/","308","/product/hladnjak-prijenosni-kompresorski-carbest-35-litara-12v-24v?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/sifon-odvod-smev-kutni-fi-25/","308","/product/sifon-odvod-smev-kutni-fi-25","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/sifon-odvod-smev-kutni-fi-25/","308","/product/sifon-odvod-smev-kutni-fi-25?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/ruka-za-ucvrscivanje-bicikla-na-nosacu-fiamma-bike-block-pro-2-2/","308","/product/ruka-za-ucvrscivanje-bicikla-na-nosacu-fiamma-bike-block-pro-2-10809","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/ruka-za-ucvrscivanje-bicikla-na-nosacu-fiamma-bike-block-pro-2-2/","308","/product/ruka-za-ucvrscivanje-bicikla-na-nosacu-fiamma-bike-block-pro-2-10809?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/ruka-za-ucvrscivanje-bicikla-na-nosacu-fiamma-pro-s2-crna/","308","/product/ruka-za-ucvrscivanje-bicikla-na-nosacu-fiamma-pro-s2-crna","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/ruka-za-ucvrscivanje-bicikla-na-nosacu-fiamma-pro-s2-crna/","308","/product/ruka-za-ucvrscivanje-bicikla-na-nosacu-fiamma-pro-s2-crna?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/en/product/traka-za-ucvrscivanje-kotaca-bicikla-na-nosacu-39cm-2kom/","308","/product/traka-za-ucvrscivanje-kotaca-bicikla-na-nosacu-39cm-2kom?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/zarulja-led-12v-24v-28w-e14/","308","/product/zarulja-led-12v-24v-28w-e14","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/zarulja-led-12v-24v-28w-e14/","308","/product/zarulja-led-12v-24v-28w-e14?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/prozor-bocni-carbest-rw-compact-800x400/","308","/product/prozor-bocni-carbest-rw-compact-800x450","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/prozor-bocni-carbest-rw-compact-800x400/","308","/product/prozor-bocni-carbest-rw-compact-800x450?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/set-za-zakljucavanje-hladnjaka-dometic-ser-rm7xxx/","308","/product/set-za-zakljucavanje-hladnjaka-dometic-ser-rm7xxx","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/set-za-zakljucavanje-hladnjaka-dometic-ser-rm7xxx/","308","/product/set-za-zakljucavanje-hladnjaka-dometic-ser-rm7xxx?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/en/product/pumpa-za-vodu-12v-10-lit-min-potopna/","308","/product/pumpa-za-vodu-12v-10-lit-min-potopna?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/pumpa-za-vodu-12v-10-lit-min-potopna/","308","/product/pumpa-za-vodu-12v-10-lit-min-potopna","",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/kotac-za-jockey-wheel-200x50/","308","/product/kotac-za-jockey-wheel-200x50","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/kotac-za-jockey-wheel-200x50/","308","/product/kotac-za-jockey-wheel-200x50?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/en/product/nivelatori-za-kamper-fiamma-level-up-5t/","308","/product/nivelatori-za-kamper-fiamma-level-up-5t?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/nivelatori-za-kamper-fiamma-level-up-5t/","308","/product/nivelatori-za-kamper-fiamma-level-up-5t","",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/zglob-tende-fiamma-f45i-l-f65-desni/","308","/product/zglob-tende-fiamma-f45i-l-f65-desni","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/zglob-tende-fiamma-f45i-l-f65-desni/","308","/product/zglob-tende-fiamma-f45i-l-f65-desni?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/en/product/poklopac-bocni-za-tendu-fiamma-f45ti-l-lijevi/","308","/product/poklopac-bocni-za-tendu-fiamma-f45ti-l-lijevi?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/poklopac-bocni-za-tendu-fiamma-f45ti-l-lijevi/","308","/product/poklopac-bocni-za-tendu-fiamma-f45ti-l-lijevi","",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/poklopac-bocni-za-tendu-fiamma-f45ti-l-desni/","308","/product/poklopac-bocni-za-tendu-fiamma-f45ti-l-desni","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/poklopac-bocni-za-tendu-fiamma-f45ti-l-desni/","308","/product/poklopac-bocni-za-tendu-fiamma-f45ti-l-desni?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/en/product/salice-sa-zlicama-melamin/","308","/product/salice-sa-zlicama-melamin?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/en/product/kuhalo-plinsko-206s-kartusa/","308","/product/kuhalo-plinsko-206s-kartusa?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/kuhalo-plinsko-206s-kartusa/","308","/product/kuhalo-plinsko-206s-kartusa","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/profil-brtveni-kutni-gumeni-ispod-alu-profila-za-kamp-vozila/","308","/product/profil-brtveni-kutni-gumeni-ispod-alu-profila-za-kamp-vozila?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/profil-brtveni-kutni-gumeni-ispod-alu-profila-za-kamp-vozila/","308","/product/profil-brtveni-kutni-gumeni-ispod-alu-profila-za-kamp-vozila","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/traka-profilna-gumena-crna-12mm/","308","/product/traka-profilna-gumena-crna-12mm?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/brtveni-profil-vrata-za-kamp-vozila-2/","308","/product/profil-brtveni-za-vrata-kamp-vozila-5m","",""
"product-sitemap.xml","https://www.petroni.hr/en/product/brtveni-profil-vrata-za-kamp-vozila-2/","308","/product/profil-brtveni-za-vrata-kamp-vozila-5m?lang=en","en",""
"product-sitemap.xml","https://www.petroni.hr/proizvod/grijac-za-hladnjak-dometic-220v-190w/","308","/product/grijac-za-hladnjak-dometic-220v-190w","",""
